MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
8.524774410540365,37.34254355582093,7.673296799939269,1.682739794855422,311.0899347569336,4.5599467568208985,37.268881927598,-121.79554330476812,4.691480800312781
4.594278515386859,35.9383562671341,6.460125154570791,1.4758020403246317,913.0776549159932,4.841994380879076,38.07049451549072,-121.26953808368582,3.068672702634012
7.834491902280571,33.541483170986126,8.365807049699383,1.9416323692422104,255.210674454867,11.77121844598087,33.00184257061462,-117.77486536876027,5.0
10.789507203209576,13.777946628660189,8.964979217940265,1.3525012196220552,273.9700398024003,5.142093847558642,33.558689859288954,-116.99694949005458,5.0
12.794182667898625,23.90705867704421,18.39066484331494,4.042526940248842,56.75888937859416,17.543879860713574,34.047348044550255,-118.33078127564548,5.0
8.977699863275555,22.78357894843781,8.875871477419723,1.799879909048253,67.71618487396923,4.485388125032874,38.5009014084941,-122.74192381585186,5.0
11.985402057656993,22.950638117178805,12.81930299271005,2.2823080914695875,125.90628654165882,9.456278418112186,33.533000847915254,-117.2949796447118,5.0
5.675795702643438,19.31954905204352,9.519361172244068,1.6290827860073538,432.1807826668168,3.519553381298297,38.08967672958794,-121.16304675291666,4.141050532118509
9.69809783862238,18.09294183396145,13.692525369670031,2.529038062462255,188.15823487469325,8.20966269164673,38.96555565665674,-120.9129402201003,5.0
6.679215940779907,40.48373653413301,6.416224042363108,1.6894228610176607,731.3232716844764,2.9344672712655937,33.62594637703486,-118.12662114918064,4.068598153957694
10.876140887890028,18.520283960259185,11.51847797018401,1.3276925358443126,822.3138316809395,5.981571067232586,33.5672182937835,-117.38191155326912,5.0
7.031155084153983,19.18251087847566,7.976706906988264,1.5574699043535862,1324.9817126418316,7.484012468696386,32.77294291369951,-116.93047857486236,5.0
26.782996798274,44.148931443435096,19.651668203458883,2.7747701942764547,179.74784950409295,6.579047474549222,37.16049829632097,-121.8956840002953,5.0
11.584385989968352,20.35902104123197,8.185249386047422,1.5695326485576857,165.0223661601446,4.170744625805335,33.34382592655225,-118.08796828999874,5.0
8.530004716466278,44.04829563114809,9.326737310508964,1.964141930951084,274.22548633214643,5.491022970753856,33.834867527424315,-117.9561087262658,5.0
6.557076291995311,32.015750304076874,6.82763925253565,1.3077551956766544,964.6962912560298,4.512042488124815,33.62299920730525,-118.33531560544938,4.744226798638748
6.010832976924629,34.347354106484545,6.472615608206857,1.8089089666466724,160.02652773014103,3.619776209696461,36.20636541602279,-121.52645065844374,3.1480870967715053
6.910893778244254,14.957204395911134,5.860621701222154,1.7695424421396972,852.1836009577283,4.247441536580625,33.5892611494937,-118.2255348174913,4.961928506958789
5.437401623997493,35.77600662013229,8.097364886732368,1.2169981037151278,626.5707202447401,4.98957985117468,38.25189077834319,-121.5980856495889,3.436959134614252
30.939725536397304,29.67122271325609,20.61593849230941,3.792827880377543,1.6913324642885843,8.916686172043939,32.69482086512101,-117.39344502788758,5.0
14.334086522841517,26.323417826305445,9.84339164938898,2.283725305717768,446.8661632429115,7.56851025686255,33.315887566307936,-118.00852410516674,5.0
12.769562727809491,27.34577812800258,14.500368708820176,2.032382653349876,258.55828346825854,7.179405895912553,37.60918170963426,-120.90009775849016,5.0
4.3687874103344,26.45210957190533,6.338863178376791,1.6907353670589171,705.7529941177822,6.05041831652957,33.534516234994875,-118.11816597996602,4.393711751628885
19.3787239420078,19.45851771647084,13.653518583432364,2.6502847131277134,465.7304172684523,9.130561274401924,37.990364814915246,-121.02181383718384,5.0
11.617519865719094,25.29400022060852,10.547275363724872,1.5603389044278109,635.4423374829977,6.042385244282341,33.38616609680089,-117.5536922746162,5.0
9.825205049433292,38.89531771681469,8.900781407625752,1.4276678574181008,361.5602982359612,2.9329649844772114,33.61123322499414,-118.14355501606047,5.0
7.130401316762306,31.29811424334718,7.618420480632619,1.4960651709172943,311.45152620869527,3.6796277749733854,33.77950512078429,-118.29789674291604,4.482310491371479
14.45682354495641,25.69906780152614,12.657747855366074,1.6405889392324944,1220.6239699131106,5.108405768093777,37.61750003270074,-121.81609182943834,5.0
9.706611170928918,25.11935685202326,8.067363347186195,1.5001986568876038,870.203863175966,5.872804180675423,33.7378987233683,-118.66961324455414,5.0
4.521296467260286,20.367628291073075,13.85005329801628,3.121829669998222,448.9784805196373,3.3913602388697925,33.63427063136579,-116.08044265491586,5.0
13.85070125695722,13.515887072477105,9.449063425305845,1.5037833194683756,344.86460738289924,3.5680339292389025,32.46467811530963,-116.83781099552272,5.0
8.093197497233055,26.46281886664413,7.47453169867476,1.3091257600381927,272.38488909578723,3.540603240871249,32.4405319906083,-116.94917130414218,5.0
6.4396683961783925,19.232498201998105,5.176022397109031,1.7009749919578825,1548.545867943818,5.777485160815834,36.83180578513704,-121.6018334524377,3.2590118320896475
4.473144107903461,26.691486424770776,7.023297840085109,1.9932723825131755,177.1500438096791,6.57826102576042,33.49229386497202,-117.8615951434814,4.141505900812083
8.260203815161802,20.55235234435442,8.413899042240311,1.570182312002736,501.516292567916,5.298140585833888,34.55595503503787,-120.15084337113022,5.0
4.80401753997699,38.40038916891824,7.864931781190413,1.3055913025697474,35.75101862648704,9.429496890703696,33.75062467445927,-117.07015541834062,4.719366388573332
8.168560006832722,30.52786523038161,8.753672530313748,1.4833616818406077,92.72583418080532,3.0942071388669588,33.56888827229151,-117.98001225911416,5.0
4.062571912192618,22.361688553855345,8.237693465492187,1.7756911287181123,1482.618468255582,5.281855763532629,33.46620350963903,-117.0923801152651,4.4627635420189815
12.112770718081586,35.492223991493226,12.052494340138404,2.1490828812651914,364.85278439938514,6.094355917788711,33.269975795474984,-118.70581360878649,5.0
20.56987195136197,28.177799311400644,14.304161492496736,2.5160814411838204,139.30765867694186,6.495988971624878,36.01352240428428,-119.22331280501062,5.0
7.660765645794162,9.08478402357165,13.372618813117,2.119267730134173,1326.9250658048584,5.546779516860639,33.40161341540098,-116.85338397723396,5.0
6.324487846281034,24.787358326809343,8.68136506478821,1.3705644178797778,1101.4897817020603,3.6826673328818393,33.36854735683347,-116.996284123622,5.0
18.1421653846554,31.49625445314368,14.203249861070496,2.204792378589869,320.651350247085,6.927448722987926,33.26998869050242,-117.90789948703956,5.0
10.669353858458974,40.539968109522434,10.113475845769628,2.164074155261149,185.72778809432003,5.294131302143679,37.7477712357923,-122.16107741353588,5.0
4.262560552545606,25.56557282310308,8.360408549223799,1.7208885856189489,945.9981091324296,6.1869184288407135,33.772554585178604,-117.9017078415958,4.025972860151043
21.041784038227192,26.959139332178484,14.36464240059141,1.615972223703814,863.3956342588463,5.447806013612894,37.10846037343831,-122.2232893334452,5.0
7.641657434626047,38.52909810813188,9.024263891901926,1.516203116549565,937.7150440105072,4.7025523966587786,36.34182666417056,-121.3286598497976,4.662528632012274
8.752085462728385,20.10064392611931,11.279711550990502,1.4510961484449316,575.0455915820716,4.8535881381111485,39.246214423048926,-121.7826511400218,5.0
4.447097338447511,27.42865503394359,6.019358486345783,1.7218003352339992,173.86645188077722,4.813285028672742,32.616935835995186,-116.57429090832709,4.25687005393725
5.984544061834222,15.50621126300908,10.098990928607977,1.9556517609704136,268.3924948837053,4.068857238928904,38.82508541868505,-122.77528971252512,4.54844310892705
10.641182193128513,31.758799450059,8.351798284879118,1.2818260829166963,394.7916715477424,5.486356674827846,33.56175417784661,-117.70574782858046,5.0
14.608005360106333,17.244695079494594,14.486952828555316,2.912344230711837,216.17175842902432,7.355150879054878,32.8973003801918,-117.01083220148956,5.0
9.014001538631804,42.07648501452756,8.362072265899496,1.6138881188689134,523.0640618973993,3.520834740195153,37.83136625612025,-122.03030729343214,5.0
13.299357053422472,21.69337687281522,15.916496131107062,2.1448083845244734,224.9043076202593,6.92385052874726,35.47107733063364,-118.70706998015042,5.0
45.56435692221358,19.189706072993445,24.304761029371395,3.286267817160303,78.96791535507751,13.791330958934262,35.21013636418052,-121.18551456179678,5.0
20.126327572651324,22.631162126848366,20.192075243704192,3.687510903338138,155.84214374031038,14.60862558883526,36.65203253089142,-121.1472299394662,5.0
11.50818702948902,15.0940306955632,8.045593261977157,1.6141579588840418,4086.044070727204,44.899288411584045,33.76607557960916,0.3580769931972697,5.0
10.33475844222833,27.005903182681145,9.497736712360547,1.3859282527850416,561.2780182372621,4.338367198076644,36.62264035506605,-121.76283700893768,5.0
8.04957437136072,26.95043305453332,6.7775155479659,1.6276328267166842,359.53550396289063,3.4103406210480034,33.08258517991008,-117.75030896321032,5.0
6.815532821985018,39.14878113794447,6.611997148343669,1.5060080898078525,287.67475139921294,2.6053994198050714,33.60578121762565,-118.04475710251536,3.7146031574213705
4.904854850980572,14.367757121015464,35.228803766372714,8.364145137165805,162.04331061486695,3.620690139638946,35.62571561157599,-118.0951534126994,5.0
7.942729979618075,29.65798260029954,8.507262244922238,1.6435872119516075,273.4283466919532,4.455646649722993,33.705442443652295,-117.96319463121704,5.0
15.38529389511803,23.549217361863533,14.937446904074164,2.277492810760448,283.27697090846254,8.907869929435599,37.5100031148265,-121.88994570971931,5.0
9.501746871333973,28.065490376214896,9.42810003891828,1.5705517100175812,780.1308144545116,5.150833604468517,37.71018167033789,-121.59322663053952,5.0
8.2363598735086,22.38816207506173,9.121743980604192,1.668731657894692,1046.9809965500342,4.674887384745659,33.751453544615245,-117.92126528391738,5.0
5.93608162135927,21.456421231626443,7.202624868598498,1.4791760988636984,1219.3668839525108,5.512660413706018,32.57530406837798,-116.74741163934024,4.6010645654513365
8.880808260257506,25.834516301332847,7.7680823728096895,2.324056026356709,402.8751764690136,8.189645042699798,31.59175624987684,-116.592424394776,5.0
5.881201025328547,28.320290554066805,7.108241050875579,1.5623367166289692,394.6663507485154,4.771406092930682,40.3868069786698,-124.00461242097516,3.7381297555832655
8.859767190403604,26.467058433270207,10.764292277785463,1.7945437644149234,386.9689144047768,3.919562765239882,33.31463941182666,-117.20227923570415,5.0
19.455617846729123,31.297946332111408,14.4368629010156,2.424812131254624,389.2056220728266,9.140393996207845,36.46880138890903,-121.3793581052265,5.0
6.378761622108043,36.36644805612487,7.795074813691294,1.7236713719972958,441.5242722203797,3.711916469880181,33.53710351212064,-117.79763405201184,4.516004677013298
6.844517688811657,18.33477672674473,8.080623226730282,1.450626687884064,405.5188029465809,3.767122219710074,38.16091603350323,-122.37428237449464,4.2570875656053
7.903751557616943,20.956648428575384,8.302479278003183,1.400150592918782,247.3406912268429,4.235860581399423,38.26129784152691,-121.07325656888167,5.0
12.042470463306422,35.60495480834655,14.091054253848917,2.7558522339792257,92.54246404232028,7.884677315695447,36.45571271284193,-121.80005955603563,5.0
6.260026951292482,27.576924302962272,8.993395654779826,2.0072926747575885,299.72534321120924,4.964539398554877,32.39703996590766,-116.7238730473544,5.0
10.235822196713258,31.987954784403296,12.31223419673307,2.078631763956373,227.0515514586889,12.90090172781624,32.79728401514432,-117.51347714291911,5.0
9.437470192713022,21.56602347901615,9.256491413490266,1.4871483534823904,532.8566052473403,5.361897629921948,36.58839795002361,-121.42339013735412,5.0
7.9769396955802705,15.426745025807485,9.24688647564678,1.5804282465439956,1115.5017315918335,5.158459019571649,33.57599304518727,-117.32424520996564,5.0
25.596332132438384,34.12718300629715,15.323251357641436,2.261035826843268,125.23163322969292,6.197248923631652,36.99722684570499,-121.62370818435257,5.0
5.980448140545719,21.790168605730187,8.00005425611289,1.3659554771899285,1134.7377232432498,4.825017410336018,33.95609749740467,-116.68175021002286,4.502289345846201
7.834412311669187,37.777968022014704,6.876383482472778,1.5599267337711706,768.804272610824,4.514061378156073,37.49989799112091,-122.37191918172674,3.921101381090271
6.29748268242837,37.78382570413329,10.74310505912289,2.149124042640966,381.0641356887549,4.425708110843053,38.18139026887012,-122.62929694025604,4.181666374080891
6.6682934830727065,11.430823605270838,8.056794519905013,1.6307831028463369,98.59733782574207,4.858553870900953,38.613184110638805,-120.82593934503682,4.648283023218701
6.78052480312214,31.39461071870553,8.326026951224184,1.6550897843785382,312.29114187628323,4.615165905426771,40.05494605042267,-123.6986701452148,3.967072285031024
6.41210441411127,13.220955525735144,7.52495977337976,1.4979992821850596,1052.1134254184155,4.724417230670998,38.410019514282666,-121.14026534070518,4.483924479779642
32.12724164554741,22.11095999724396,24.07234357950349,2.442465373307622,107.47890189711777,17.390031770092925,33.610118331293855,-117.90387167061463,5.0
6.063060868987542,27.72295019693835,8.87045117379969,1.5643932888859895,320.7415221915573,4.1603478581059,40.32702607342829,-123.84314658699054,3.877090172883676
6.919890769359966,24.99761986221157,7.413935705094788,1.5662833227889112,626.0164285126361,2.492383396218232,32.262376411762986,-116.8314847706674,4.761417727163391
6.207239014415133,31.64628093636705,8.144810289694309,1.6289206567145478,621.9051936926953,5.468566257141928,32.18286133211964,-116.74422081032944,5.0
3.045442262577493,21.007881475366204,5.886731009529103,1.6980263978443872,279.20486246774,4.617920980285503,33.65221255332393,-117.97168749901968,3.383284239091452
7.48703061663185,30.3106260120686,9.135092929570137,1.7014973419439103,503.36338128043616,6.270281129872331,33.70295181835669,-117.1943415558746,5.0
5.027470734765964,44.68466093330244,3.7687440162907744,1.4965519535391263,230.3267063311924,8.754305823795917,36.28475379390473,-119.5718922322213,2.800747314675979
13.049463506532136,9.941368601753314,8.661701480444908,1.5706480233382027,1106.2769624947257,5.838802063699312,36.9143192279572,-121.52132527379403,5.0
6.114638216337967,27.2764920488958,7.041290679411509,1.6605928871402067,739.4415197004839,3.709847243934616,35.91648859506575,-121.73641566528616,3.824683554542559
3.0560571912764427,21.465680172110336,6.206396301547271,1.6306395529027766,226.29371690552355,3.7800823093742864,33.49686372848686,-117.94465665850932,3.6795198556066926
6.683704139714245,28.591026634657823,7.101728498426753,1.5607919760759406,1289.5178547316532,7.9516851308194845,33.78609716031512,-117.86201418920535,5.0
9.126545895854196,22.51764334891749,11.401210753715558,3.267860277548947,214.0714071562157,6.795299260521892,33.534329872771366,-116.8882929489334,5.0
10.340314604241112,19.33375708952707,11.246505746975656,2.295808352572064,341.50676752624986,12.789623146180997,36.08127804879958,-118.673341302455,5.0
13.675815061761996,31.258573964167613,12.197611143376692,2.288507402251187,114.3875780200219,5.936013092905704,37.60924919225962,-122.38177492808184,5.0
15.499185586912397,32.50326324496379,13.587393825544323,1.6829804004061455,193.5239139530644,5.2180447096898925,33.529040759010115,-117.64502865654848,5.0
6.877317116549276,27.862489827861936,6.125938713254643,1.408667348342503,1230.8530983139376,7.495146787691078,36.28279264341192,-121.50761019585832,4.355183833640526
12.790045030584896,24.191000231310444,9.525739774036428,1.5190864382082945,1056.7783597947507,4.957820729521281,33.70863584014603,-117.86689825690162,5.0
8.365247450040775,31.631572305999253,7.835559953511642,1.6049624789825532,179.6626373519994,3.488038276631035,33.8164064041331,-118.27342664582696,4.796593612294114
12.185021907850102,8.0,39.40511020102523,5.882594946815308,1384.521131767882,33.8928973689774,33.89908710153499,0.2530388458293636,5.0
4.330546712608952,28.90052620853682,6.24319654354987,1.6074608131735302,1295.7717721302204,8.417861733721601,34.81928684726737,-118.6766844488612,3.831589711339814
10.978114701506303,24.83428366438628,10.70763437808743,2.4677602222642228,491.5397553019029,8.701014637709122,31.853576082378453,-116.57493517584707,5.0
6.253828261307546,29.82522247504704,7.541906086198885,1.5792044418073636,241.8243830881579,3.852078866220111,36.78477526298727,-121.82868765215817,3.524293678270896
7.735910749341611,16.166672093850124,7.682057441146021,1.3924649756125138,317.11917864636075,3.609247671625596,38.40802091194273,-121.05708822926084,4.4869898843894
5.4140539363779165,37.23921291526374,6.876431095650498,1.602068199442593,644.1262931578127,4.285581381982174,34.31211783536202,-118.95964976611248,3.336606849887682
3.891338524183628,25.479550758136817,5.126211913566195,1.532662294939953,1055.8447794196106,3.2031747094105847,33.77481904607368,-117.98836125811565,3.232177594860239
7.39534609654372,20.008895921090023,7.59967150185228,1.4490585295050358,839.8079642233658,3.6887424277294185,37.034543381317405,-121.67725841530218,4.960028881685678
10.034074029497784,21.882641683354016,9.530173753566052,1.283452236226307,327.9202552717557,5.31894504883358,38.54801580868868,-121.17578897490849,5.0
6.824351009598411,26.653049268089056,12.326645919358675,2.2033351959276946,112.48361940498928,8.095979231773752,33.279658255252585,-116.88120643623962,5.0
4.428477446407796,31.163757027000344,5.270095715916747,1.5965546440863392,434.51090282099074,4.287661385599652,38.35041222612705,-121.02212017549456,2.491077733563104
8.496917668385828,40.0240281548226,12.9602375520056,2.095979814076624,150.8399182925432,5.599162521102532,32.136569522653154,-116.43049706903147,5.0
4.5830153673766825,19.854630323506548,8.593756939980373,1.317189202384044,496.4700721952168,6.75992293897523,35.94405484162937,-118.94611445434876,4.271668316959167
11.58555160971531,8.0,6.955333040000534,1.5721612862466467,6208.113885827947,40.010994832465606,33.63005719967551,0.193297257953642,5.0
4.658701444041697,33.07400803284409,7.638431377135312,1.5309265205289513,778.6548239407981,7.368970450589807,33.72488704743485,-117.81681780681936,4.472951985484097
5.417414988800119,19.55195843247103,8.042699117451024,1.538313931068941,448.2118297209009,3.484577658936942,39.216307640304905,-121.40681076547064,3.7639042030469327
12.920196948337969,20.888066657325613,12.609472933428563,1.593063884939279,1533.920568706561,4.798587644219603,33.86288901512858,-118.366029089576,5.0
13.367747255568606,46.045652628289005,10.013013974649398,1.8325109303337328,385.7797393517153,4.9979073435995325,33.5320432006524,-118.03981930731106,5.0
11.461829117764372,19.6872531460918,8.914100830801242,1.5744616901473407,1499.2722141757836,5.365130595097238,33.48647901789531,-118.18057062466043,5.0
20.383206988232363,25.284528992350342,12.15825798795776,1.4827445562550312,496.4724093699903,4.220492282546402,32.97911899775995,-117.03584799262252,5.0
8.300678344416752,22.942066174448613,8.097041957748552,1.5621548509300485,1395.4124574822129,4.116708669338822,33.75497774935652,-117.93575453745444,5.0
7.047194221154364,24.899313460678847,7.320117313453752,1.5406198648408906,1584.1363613219648,5.1406336048470935,38.376088516763936,-121.1938089791754,4.15205216909461
2.9105022338233875,30.11599031449813,5.592348373121266,1.8327878743573944,527.1191542902747,6.328179199027218,33.67537153831685,-118.04378391716762,3.04446008750618
5.100621423971652,26.75838088698889,5.682388364916064,1.4479717912351484,293.10797159868565,7.780815024138541,33.31113566286662,-118.08361894044786,4.4714164213347
10.03746943568131,32.021796517295456,8.717999128434675,2.140726848871532,337.2322878310491,9.876276443898716,36.56815290609941,-121.50198575839276,5.0
8.618017122672354,43.31993360671849,7.381970481189194,1.665021524453714,445.9789096532554,7.396070324071193,33.6371810262177,-118.03669993034951,5.0
19.389631771781843,25.059493294335493,17.075283453753528,1.9594106875106028,134.78390089092557,6.947302603024031,37.45864863334709,-121.1599628043283,5.0
7.76695599981975,42.6361205256827,4.9308473516564,1.658756846166632,37.84868730179285,4.409478197377074,33.66741999106542,-117.92313565089287,3.890977951840787
8.071995398597807,38.58294015079655,8.555161463965929,1.5301384214296363,544.3222177683135,4.012784483254101,37.30811342657977,-121.79921596529704,4.811809756750283
21.798652762777017,34.771171661394106,14.881591940797176,3.622637100110693,78.1317885473857,9.60181262300469,32.9924759636391,-119.12872814491584,5.0
6.4568821757179,33.98937799930569,7.816194937276991,1.5459935391829782,613.4753961975489,7.216325732727161,33.484546611390904,-117.93631149708476,5.0
7.347738900266224,33.13997913176336,6.914215713250292,1.6227485191412303,453.9702183203405,3.3717713804013094,33.58060315455664,-117.8158403470362,4.1006834512450965
5.1574304750814095,37.17435917976651,6.17916930597464,2.3993985303576686,90.42753546688132,4.067752173519388,35.74670697546619,-121.29216045903785,3.5006019317639314
11.907147705634433,26.68809638708939,8.240184930379678,2.425411868757506,495.7803237481007,4.530414658469243,33.44839685969982,-118.0451066711376,5.0
10.124737591024392,21.25268676714405,9.791122903728752,1.667394390382266,553.6124023830114,5.480632065000168,33.944535651387646,-118.7848513320816,5.0
8.413060904181405,9.279693869053473,14.311147388130207,2.17054113350312,1260.390172450925,6.616352237650936,33.25592984274024,-116.84934557921014,5.0
9.153050093613308,37.71681367779454,8.025508923173977,1.4808646183772,525.8059319648347,3.565141705501397,33.88129388668133,-118.1029444740709,5.0
6.20334753916138,29.07639675773213,6.891581516876689,1.3783529045615188,555.9308997952178,5.938975289871687,33.59589338254438,-117.8091764777168,4.254745845068217
5.124439565873521,20.6091232377132,6.181154047141439,1.832716581966056,5402.916157505027,6.449051395965536,33.69423995154276,-118.30939238474028,3.907237048025901
27.018045905888133,22.8019349144916,14.10859305297572,3.71843268231355,38.17806479420291,10.91228641279426,32.459697943375524,-116.92185816857788,5.0
17.08846029969449,30.5083721302557,13.631763117018028,2.333738051550756,112.0882835305254,7.531722901415554,36.87169320890976,-121.6369930114838,5.0
4.849589850311268,26.688177038817628,10.04875516044986,2.691110644344424,554.9735623826783,4.826401814447353,40.774226498966335,-122.898195915379,3.6531861012520817
7.622385619754492,16.179609189300756,9.896435891744938,1.5480612496840616,1291.8280878682642,4.551546336414366,40.0729302030083,-120.57199399401482,5.0
5.684255536753147,27.473178821173786,8.239115895611814,1.404798315209944,285.7265822769633,5.176985048699271,33.571201211851125,-117.50668114755132,4.451443371140069
4.397150478471545,13.65353785974808,6.61603955979102,1.4229636486639812,477.27877552826976,3.3291448092312064,37.47431697491116,-121.60051384606864,3.10352044179721
12.455405754108025,19.591103491104548,10.826586713039454,2.1905221790326133,684.3242529947955,6.19228844245869,32.578184620576955,-116.9859968101144,5.0
5.696359599611794,40.03422791245367,9.78235860228182,1.8974968742531697,831.3016993973431,5.370897756998343,37.40247993153714,-122.22384463482558,4.486020776509891
10.346050095032645,32.43661743335596,9.73611346698461,1.6789284250221537,422.2156217244008,4.835712416267268,37.34015298823305,-122.04616860924504,5.0
3.5703440030610176,36.56475534284316,5.465554898183335,1.6930496453116222,132.6282645414991,4.820266161853607,33.83369262957581,-119.24570721761506,3.3957439567145675
8.680970551924698,20.60220669056401,9.992608997279934,1.958247498934618,329.5992578213608,13.312042154479617,35.10797334273002,-118.96387880628826,5.0
12.15594094351731,32.582672178155605,11.655936131382354,2.5920717010105614,128.8855047795604,6.890512383049594,36.78167017196795,-119.67907375505207,5.0
17.8090675850539,16.794194625478656,15.821063941397576,2.2129003782467773,480.1204703030256,9.473030103198944,37.76907974854221,-122.2704243453574,5.0
13.23089317068614,21.946157090367524,11.409911995715994,1.681621681505636,677.4149271725706,5.707498165732562,33.54265486146297,-117.58983068501576,5.0
12.262731743314117,29.85248123981725,12.764132667928797,2.281962286513356,94.72683148341692,7.140514759560614,33.27843264610987,-116.60525768120436,5.0
6.605029068983507,43.26201561777754,7.809435298529106,1.5647022467972036,601.7133142554562,6.053402871821662,33.650330784526474,-117.97084500015777,4.545005346389505
8.32891606869624,30.14002812680394,8.726897536983698,1.5142296570094014,604.8515808921503,5.020979746928342,38.26178165768028,-121.05481411552022,4.9213726291959325
6.483137374119576,27.63476820591592,8.189220593318407,1.3887633004443791,481.51273550635625,5.857659330869208,37.52833932890453,-121.4551123270167,4.27630837895934
6.178558576879278,20.87177350767793,7.449584319852865,1.4399144100473449,777.0142753865242,2.854462245590002,33.816032570626554,-118.01754208047174,4.405883483620686
6.590623601064907,33.095839444697894,8.343425707699996,1.4084582630369389,296.46536578407085,4.630940189609932,37.85055412598332,-121.80653576455164,4.896943922309038
6.9899671146252,44.033245365532224,7.473289388335218,1.365890613752704,356.2636622336598,4.330490948656364,33.61865282073349,-118.2350554703341,5.0
8.034182450335956,31.13509336964004,7.334709600128481,1.7979746656575797,525.2339641210668,4.008048673838007,33.98282330393609,-118.41289197477556,4.950953560131297
14.24882467830946,9.117067520571483,11.649072839950165,1.73262922586813,1904.4546303312984,41.571425700455805,33.36880310786486,0.1669533798247763,5.0
5.741946539634399,24.76845627291405,9.033467102515852,2.2160024643166216,179.40552045071493,4.267043210664489,38.687768436837295,-119.7331546768025,3.672168786251845
8.594678422287906,31.67844921552851,8.89418903913074,1.4430151384066727,201.6214308906209,5.670061248150633,33.40500165407015,-117.16806816427028,5.0
9.497424065434586,26.773238404950348,8.281582236240087,1.342979919808403,502.99535235076826,4.846234369796496,33.389166794059044,-117.84381891918144,5.0
16.138585143950092,34.41555767532371,12.265533585729166,2.475623019477297,121.56205385467364,5.592811673855269,36.772029330438265,-121.73570414846698,5.0
8.748692925509786,24.10695980485098,7.885306894615955,1.498995842860084,430.11965657814847,4.88927894329611,33.42694919150388,-117.91011928169878,5.0
4.964293258833156,21.37710765508088,7.90726637349132,1.727700938574621,839.4149758861867,8.204129689107667,35.39782693746538,-119.1000402163977,4.6408251671087815
7.890422138797922,26.29954092165865,7.576804859788942,1.762392478165177,934.4995877376966,6.6421521051770975,33.7168582317966,-118.4047329501008,5.0
8.283166836583224,25.36318087933566,8.951536369155182,1.7934286688501735,566.1177374134116,6.214320830051097,36.8433705579526,-121.31658757611224,5.0
6.375329703916189,13.567217220356472,8.254110436402662,1.7528685923501277,1453.0306858346798,4.483870189510765,37.389942086168624,-120.77020078122044,5.0
2.3944545838738547,41.8987454615061,8.529383127419544,2.519097069091324,131.64531658020368,9.286338238223692,37.64811298111207,-121.02335885687305,3.223715465323845
12.56780308567732,16.29921859517529,9.05911242588868,2.2488554243943626,404.1626604862957,10.00474819541779,37.12700342955043,-120.6579098253304,5.0
21.109872966546924,24.399936017557422,11.762812086589689,2.4520965781972204,326.7925799759193,9.415328871940025,36.29700038249975,-121.3833952402039,5.0
5.075590252509304,34.34395540054945,6.188262904612253,1.5294302532687216,459.9243455245791,2.960897114305012,32.50559533489485,-116.93352741453349,3.944577723824422
4.895544838321542,32.935856605434,6.571005065770547,1.558079476097624,696.3369860047984,7.524296119807075,36.90394291078668,-120.85807743934788,3.838612402742978
10.61494344698505,37.747619528588665,8.800701138625076,1.293883973986214,236.42183334597124,3.726936109490792,33.724763418908424,-117.67998185234605,5.0
5.0942770763925775,37.40793674367433,6.759982062547946,1.4956908819300123,477.8650644798393,5.877423873149628,37.22825396903001,-122.2730886013535,3.63930280731932
12.30458264912166,33.46219633507614,9.400939615110827,2.510764311071865,346.77584546722784,15.84956250262407,32.57247785520538,-116.89311006958968,5.0
9.828187972835028,34.51433062196297,9.644629392655744,1.5268098477070473,338.99829115677846,5.30812160342274,37.14385807098421,-122.16738195724044,5.0
15.194184210696116,16.400030013325605,13.904601539038852,2.364808542874503,964.398089186577,8.887379644544785,32.34104858894074,-116.70841912439388,5.0
12.85857500868774,23.69961949138249,12.309877862129898,1.6971465658750988,639.9470677290427,3.9555053081646143,35.99759852241108,-121.83367130432896,5.0
8.801445205211838,10.654800397779317,8.018079380876097,1.6739031270561688,216.081355826208,3.520544331268274,33.34826245951415,-117.27064232837522,5.0
22.804855038470112,15.979044066951587,11.714095434264925,2.159874069803945,232.7802911100285,6.89901801766253,32.79514723520569,-117.08176980816006,5.0
5.282291005923899,37.23238244378528,3.635339575663736,1.5795224816419464,308.11490163382666,4.157870993356765,33.389560545119394,-118.13013530703373,2.770846818750724
12.33823694109979,25.6037520303794,10.18138249182434,1.459496554768124,274.0374272714183,5.10295099152833,38.28933295545695,-120.885162914287,5.0
6.856224423056673,31.794168457152825,7.192915551485698,1.722014321158036,339.7122578751547,5.036606329389632,38.41121212762726,-122.76449640765082,3.78776949715936
14.946060531711527,28.02988333784061,12.210011159677787,2.237029138276226,210.85529917963385,8.959274009726748,38.03600334070123,-120.8239402306856,5.0
5.441180813558669,29.528810186273382,5.033846915548466,1.6233104908715243,268.2460622439223,2.808017379624717,32.31681638176789,-117.15609816331886,3.64870570240974
10.279138492576582,30.91556135075093,13.11639591214369,2.586122847718692,257.50758511252025,8.050983339220053,33.127095860798285,-116.4587672389099,5.0
22.05340657666056,22.16566688155748,19.559534841094084,3.1114716633125363,125.16295136643356,25.028300474243764,35.62883212185506,-120.80496540877942,5.0
18.839980287345263,29.558597055107743,16.477959885854588,2.5736733886584173,64.39982697341028,7.988941476920526,36.89037592711759,-121.9652834260824,5.0
